"window","name","coef"
"ind_12_to_73","boikg_rs_ibge_lag_4",2.43759013778563e-07
"ind_12_to_73","igpm_1dec_fgv_lag_4",0.161302256246037
"ind_12_to_73","BMF12_SWAPDI360F12_lag_4",-0.820980492631595
"ind_13_to_74","(Intercept)",96.7757774812027
"ind_13_to_74","boikg_rs_ibge_lag_4",2.56676179307619e-07
"ind_13_to_74","ANBIMA12_TJTLN1212_lag_4",-0.554037266428443
"ind_13_to_74","ANBIMA12_TJTLN612_lag_4",-0.0577337598768855
"ind_13_to_74","BMF12_SWAPDI180F12_lag_4",-0.0101760414334148
"ind_14_to_75","(Intercept)",88.0758800330383
"ind_14_to_75","pib_rs_lag_4",0.0221896566295494
"ind_14_to_75","boikg_rs_ibge_lag_4",2.95349130121801e-07
"ind_14_to_75","ANBIMA12_TJTLN1212_lag_4",-0.439114372670254
"ind_14_to_75","ANBIMA12_TJTLN612_lag_4",-0.0398784055782301
"ind_15_to_76","(Intercept)",87.2478464353021
"ind_15_to_76","pib_rs_lag_4",0.0523754521228966
"ind_15_to_76","boikg_rs_ibge_lag_4",2.28597760353556e-07
"ind_15_to_76","ANBIMA12_TJTLN1212_lag_4",-0.312697626304986
"ind_15_to_76","BMF12_SWAPDI360F12_lag_4",-0.0672561580994733
"ind_16_to_77","(Intercept)",105.763355223689
"ind_16_to_77","pib_rs_lag_4",0.0121560325552637
"ind_16_to_77","boikg_rs_ibge_lag_4",1.51673334178401e-07
"ind_16_to_77","ANBIMA12_TJTLN1212_lag_4",-0.0220974722863596
"ind_16_to_77","ANBIMA12_TJTLN612_lag_4",-0.12082175869241
"ind_16_to_77","BMF12_SWAPDI180F12_lag_4",-0.000978392398108098
"ind_16_to_77","BMF12_SWAPDI360F12_lag_4",-0.368949888355723
"ind_17_to_78","(Intercept)",118.927695276994
"ind_17_to_78","boikg_rs_ibge_lag_4",4.26230541719697e-08
"ind_17_to_78","ANBIMA12_TJTLN612_lag_4",-0.53772480060641
"ind_18_to_79","(Intercept)",128.233775598435
"ind_18_to_79","ANBIMA12_TJTLN612_lag_4",-0.16336119644564
"ind_18_to_79","BMF12_SWAPDI360F12_lag_4",-0.143217305037088
"ind_19_to_80","(Intercept)",129.224080938425
"ind_19_to_80","boikg_rs_ibge_lag_4",1.39649871416484e-08
"ind_19_to_80","BMF12_SWAPDI360F12_lag_4",-0.164731533525716
"ind_20_to_81","(Intercept)",129.326634528071
"ind_20_to_81","boikg_rs_ibge_lag_4",7.74982419957708e-08
"ind_20_to_81","BMF12_SWAPDI360F12_lag_4",-0.180504291531928
"ind_21_to_82","(Intercept)",149.184894572101
"ind_21_to_82","boikg_rs_ibge_lag_4",1.25491164890563e-07
"ind_21_to_82","ANBIMA12_TJTLN1212_lag_4",-0.118639540961757
"ind_21_to_82","ANBIMA12_TJTLN612_lag_4",-0.0730248408560552
"ind_21_to_82","BMF12_SWAPDI360F12_lag_4",-0.244468453262538
"ind_22_to_83","(Intercept)",116.621791737476
"ind_22_to_83","boikg_rs_ibge_lag_4",8.45439305026876e-08
"ind_22_to_83","BMF12_SWAPDI360F12_lag_4",-0.124473775172066
"ind_23_to_84","(Intercept)",143.374744372647
"ind_23_to_84","boikg_rs_ibge_lag_4",1.42384403678322e-07
"ind_23_to_84","ANBIMA12_TJTLN1212_lag_4",-0.136982638929932
"ind_24_to_85","(Intercept)",128.411795956532
"ind_24_to_85","boikg_rs_ibge_lag_4",1.15236646696886e-07
"ind_24_to_85","ANBIMA12_TJTLN1212_lag_4",-0.150274313643011
"ind_25_to_86","(Intercept)",136.21230648583
"ind_25_to_86","boikg_rs_ibge_lag_4",2.60983244530844e-08
"ind_26_to_87","(Intercept)",129.665180120398
"ind_26_to_87","boikg_rs_ibge_lag_4",1.23164696078067e-09
"ind_27_to_88","(Intercept)",173.173465982227
"ind_27_to_88","boikg_rs_ibge_lag_4",2.8278970446991e-08
"ind_27_to_88","ANBIMA12_TJTLN1212_lag_4",-0.208772058591659
"ind_28_to_89","(Intercept)",153.930089111383
