Nome: CAXIAS DO SUL
Codigo Estacao: 83942
Latitude: -29.1961111
Longitude: -51.18638888
Altitude: 750.16
Situacao: Operante
Data Inicial: 2001-01-01
Data Final: 2025-06-30
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
2008-03-31;36;223.2;6;86.5;928.3;25.4;19.8;16.2;77.6;5;1.5;
2008-04-30;0;199.5;4.9;79.4;927.5;21.9;16.7;12.9;75.7;5;1.1;
2008-05-31;0;193.8;4.8;190.9;930.5;19;14;10.4;75.1;5;1.1;
2008-06-30;36;134.6;6.6;131.2;931.3;15.9;11.2;7.8;79;5;1.4;
2008-07-31;36;178.6;5.6;71.7;932;19.8;14.7;11.2;77.1;5;1.2;
2008-08-31;36;192.3;5.8;189.2;929.6;19.1;13.6;9.5;76.1;5;1.6;
2008-09-30;36;182.6;6.8;166.1;931.1;18;12.5;8.4;75.5;10;2.1;
2008-10-31;0;162.7;7.1;276.4;930;20.8;16;12.3;80.8;5;1.4;
2008-11-30;36;231.4;6;69.6;928.4;24.4;18.4;14.1;75.5;5;1.7;
2008-12-31;18;251.6;5.6;105.6;926.6;25.6;19.4;14.9;73.8;3;1.4;
2009-01-31;18;226.1;6.1;242.6;927.3;25.1;19.7;15.8;77.7;5;1.5;
2009-02-28;0;168.1;6.8;150.3;927.2;26.2;21.1;17.5;80.3;5;1;
2009-03-31;36;211.1;6.1;58.3;927.3;25.7;20.2;16.6;80.6;5;1.4;
2009-04-30;18;238.8;4.1;43.4;930.3;23.4;17.6;13.6;76.3;5;1.3;
2009-05-31;32;164.7;5.9;109;929.3;20.6;15.1;11.3;77.4;5;1.5;
2009-06-30;36;153.9;6.4;82.3;930.6;15.5;10.7;7.3;79.3;7;1.6;
2009-07-31;0;153.4;5.9;104.5;930.3;16.1;10;6.5;76.7;14;1.6;
2009-08-31;36;183;5.2;252.5;929.5;20.9;15;10.3;78;5;1.6;
2009-09-30;18;131.6;7.4;421.7;927.8;19;13.9;10.3;84.4;5;1.7;
2009-10-31;18;176.4;6.4;146.2;926.5;22;16.1;11.5;78.4;7;1.7;
2009-11-30;36;122.2;7.5;302.2;923.3;26.2;21.2;17.2;82.2;7;2;
2009-12-31;18;163.9;7.1;187.8;924.8;26;20.6;16.4;80.3;12;2;
2010-01-31;18;173.9;7;305.8;925.3;26.4;21.5;17.8;82.6;5;1.5;
2010-02-28;32;127.2;6.5;111.4;925.8;28;22.6;18.8;77.1;5;2;
2010-03-31;18;170.5;6.7;106.7;926.2;24.7;19.9;16.4;83.7;5;1.5;
2010-04-30;18;171.6;6.2;149.8;929.5;21.8;17.1;13.4;81.2;5;1.6;
2010-05-31;18;88.2;7.9;155.9;929;17;13.6;11;87.5;5;1.7;
2010-06-30;32;136.3;6;110.7;930.8;17.3;12.8;9.3;81.5;5;1.8;
2010-07-31;32;167.8;5.2;224.6;930.5;17.8;12.7;8.9;77;5;2.1;
2010-08-31;32;123.5;7.2;56.7;931.1;17.6;12.5;8.8;76;5;1.8;
2010-09-30;36;162.4;6.4;208.2;927.9;20;15.2;11.6;75.9;7;2.2;
2010-10-31;18;190.6;6.4;73.1;927;20.1;15;11.3;76.1;5;1.7;
2010-11-30;18;241.1;6.2;116.1;924.4;23.4;17.7;13.4;73.1;5;1.6;
2010-12-31;36;238.8;5.5;63.6;923.5;25.6;20.3;16;73.5;5;1.8;
2011-01-31;18;200;7.1;201.9;923.7;27.2;22;18.6;81.3;5;1.7;
2011-02-28;14;127.5;7.4;179.6;925.6;25.2;21;18.1;85.8;5;1.7;
2011-03-31;36;196.6;5.5;204;927.5;24.3;19.3;15.7;79.7;5;2;
2011-04-30;32;183.5;5.3;156.1;928;22.3;17.6;14.2;79.9;3;1.3;
2011-05-31;32;131.1;6.5;76.4;930.3;17.8;13.7;11;82.1;5;1.8;
2011-06-30;32;108.2;7.1;171.2;928.7;15.7;11.5;8.6;79.3;7;2;
2011-07-31;36;123.5;6.9;299.5;929.2;16.3;11.8;8.9;79.4;7;1.8;
2011-08-31;32;117.3;7;274.9;928.1;17.3;12.3;8.7;78.3;9;2.6;
2011-09-30;36;190.1;4.8;88.2;930.7;20.6;14.6;10;70.5;5;1.8;
2011-10-31;18;219.4;6.2;113.9;926;22.5;16.9;13;73.6;5;1.9;
2011-11-30;9;233.1;5.4;21.5;926.7;24.7;18.7;13.9;70.5;5;1.8;
2011-12-31;18;219.5;6.2;60.2;924.5;25.2;19.4;15.3;71.4;5;2;
2012-01-31;18;253.2;5.5;252.4;925.4;26.4;20.9;16.8;74;5;1.9;
2012-02-29;32;195.8;6.2;195.9;925.5;28.5;22.9;19.3;75.6;7;1.8;
2012-03-31;18;259;4.3;80.8;927.5;25.5;19.9;16;72.3;5;1.9;
2012-04-30;18;172.7;6.3;93.6;927.4;21.5;16.6;13.3;78.5;3;1.6;
2012-05-31;32;225.1;4.8;41.5;930.7;21.1;15.7;11.9;72.7;5;1.7;
2012-06-30;32;165.4;5.8;83;929.3;17.7;12.9;9.5;77.1;3;1.4;
2012-07-31;32;156.7;6.3;203.6;929.5;15.9;11.1;7.7;78.9;5;1.9;
2012-08-31;36;175.5;6.1;68.1;932.3;22.4;17;12.8;69.1;5;2.2;
2012-09-30;36;170.3;6.6;218.2;929.6;21.3;15.5;11.4;73.6;9;2.3;
2012-10-31;36;149.8;6.9;205.2;926.1;23.7;18.4;14.7;76.5;7;2;
2012-11-30;18;244.4;5.5;70.6;926.1;25.4;19.7;15.1;67.8;5;1.8;
2012-12-31;32;206.7;6.6;253.3;923.8;27.6;22.3;18.2;75.9;7;1.9;
2013-01-31;18;266.4;5.6;131.6;926.9;25.7;20.1;15.7;74.2;5;2.2;
2013-02-28;32;158.1;6.7;157.3;926;25.7;20.7;17.2;81;5;2;
2013-03-31;18;130.9;6.7;159.9;927.9;22.2;17.8;14.8;83.3;5;1.8;
2013-04-30;36;234.9;4.2;93.3;929;22.8;17.3;13.6;78.5;7;1.6;
2013-05-31;36;170.9;6.5;110.8;928.7;19.5;14.7;11.4;79.3;5;1.5;
2013-06-30;32;134;7.4;144.9;929;17.1;12.9;10;86.2;5;1.6;
2013-07-31;32;214.5;4.9;82.3;931.3;17.5;12;8.3;75.7;5;1.8;
2013-08-31;18;169;5.9;373.6;930.4;17;11.8;8.2;78;5;2;
2013-09-30;36;165.6;6.5;186.2;929.1;20.4;15;11;76.1;5;2;
2013-10-31;18;189.2;6.4;140.5;928.2;21.8;16.2;12;76.3;7;2.1;
2013-11-30;36;233.9;5.6;284.9;926.1;25.3;19.2;14.6;70.6;7;2.6;
2013-12-31;18;254.9;5.4;185.2;924.4;27.8;21.7;17.2;72.8;3;1.6;
2014-01-31;18;219.3;5.9;163.1;926.7;28.7;23.1;19.2;73.6;5;2;
2014-02-28;14;192.3;6.5;231.5;927.5;29.1;22.8;18.6;73.2;9;2.1;
2014-03-31;18;183;6.5;145.1;927.3;24.6;19.6;16.3;79.9;5;1.8;
2014-04-30;36;175.6;6.2;111.4;929.7;22.2;17.4;14.2;80.6;5;1.7;
2014-05-31;36;171.1;7;115.3;929.4;18.4;13.9;11;84.6;6;1.6;
2014-06-30;36;120;6.9;287.4;929.1;16.8;12.9;10.2;85.3;7;2.1;
2014-07-31;36;195.1;5.3;166.3;932.4;18.2;13.2;9.7;77.7;5;2;
2014-08-31;36;235.6;4.5;98.1;930.6;21;14.6;10.1;71;5;1.8;
2014-09-30;36;140.4;7.4;177.2;927.9;21.1;16.1;12.5;80.4;7;2.2;
2014-10-31;18;201;6.9;209.1;928.9;24.3;18.5;14.3;76.5;5;2;
2014-11-30;18;220.6;5.9;122.5;926.5;25.5;19.9;15.5;72.9;5;1.8;
2014-12-31;18;166.1;6.9;210;925.9;26.4;20.9;17;78.2;12;2.2;
2015-01-31;18;200.8;7.2;168.6;927.5;27.9;22.2;18.5;77.9;5;1.8;
2015-02-28;18;184.2;6.9;80;926.6;26.9;21.2;17.7;80.9;5;1.8;
2015-03-31;18;199.6;6.9;94.1;928.1;25.3;20;16.6;81.2;5;1.7;
2015-04-30;18;200.7;5.8;159.8;929.5;22.8;17.5;14.1;81.7;5;1.4;
2015-05-31;36;153.5;6.6;148.1;930.4;19.8;15.2;12.4;82.7;5;1.7;
2015-06-30;36;168.4;5.5;215.9;931.5;18.3;13.5;10.1;77.9;5;2;
2015-07-31;36;121.8;7.8;272.1;930;17.7;13.4;10.4;84.1;5;1.8;
2015-08-31;36;196.5;5.8;117.5;929.4;23.3;18;14.4;68.3;7;2.2;
2015-09-30;18;136.1;7.1;279.4;926.7;20.1;15;11.5;79.2;5;1.6;
2015-10-31;18;115.6;7.9;370.9;927.7;20.8;16.3;13;85.5;7;1.9;
2015-11-30;14;143;7.7;127.1;925.6;22.8;18;14.6;81.3;7;2;
2015-12-31;18;114.2;7.5;223.9;925.5;25.7;21;17.4;82.6;5;1.9;
2016-01-31;18;208;6;147.4;926;27.8;22.3;18.3;74.9;5;1.9;
2016-02-29;14;171.7;6.6;189.7;926.8;27.8;22.6;19.1;79.4;5;1.6;
2016-03-31;18;180.4;6.6;298.7;928.6;23.8;19.2;16.3;82.6;5;2;
2016-04-30;36;145.8;7.3;245.8;928;24.9;19.8;16.7;81;5;2;
2016-05-31;18;117.4;7.6;66.1;931;16.1;12.1;9.4;87;5;1.4;
2016-06-30;0;177.4;5.7;6.3;932.8;14.8;9.7;6.5;75.6;5;1.2;
2016-07-31;36;194.8;5.9;275.5;929.9;17.9;12.3;8.7;76.1;5;2;
2016-08-31;36;168.7;5.9;134.5;929.5;19.1;14.1;10.8;75.4;5;1.7;
2016-09-30;18;207.9;5.3;69.7;930.3;20;13.7;9.6;74;7;2.1;
2016-10-31;9;186.4;6.5;334.7;927.4;22.4;16.7;12.5;75.3;5;2;
2016-11-30;18;232.1;5.5;115.7;926.8;24.5;18.3;13.5;71.5;5;1.8;
2016-12-31;32;181.4;6;112;925.4;26.5;21.2;17;75;6;2;
2017-01-31;18;186.4;6.6;196.5;926.5;27.3;22;18.2;78.7;5;1.8;
2017-02-28;32;176.7;6.8;80.4;926.6;28.5;23;19.3;76.2;5;1.4;
2017-03-31;18;190;6;262.5;928.5;25;19.6;16.1;80.3;5;1.5;
2017-04-30;36;174;5.8;139.3;929.4;21.9;17;13.8;78.4;7;1.8;
2017-05-31;36;124.8;7.4;282.4;929.2;19.5;15.6;12.9;84.3;5;1.8;
2017-06-30;36;171.5;5.6;181.1;930.4;18.4;13.6;10.5;78.9;5;2;
2017-07-31;36;247.8;3;28.7;934.9;20.2;14.4;10.5;67.3;7;2;
2017-08-31;36;212.7;5;153.4;929.7;20.9;14.9;10.7;75.5;5;2;
2017-09-30;36;156.2;6;116.8;930.6;24.6;18.7;14.9;77;5;1.8;
2017-10-31;36;173.8;7.2;210.2;926.1;22.4;17.1;13.4;76.5;5;2;
2017-11-30;18;238.5;4.9;207;925.4;23.6;17.6;13;73.1;5;1.9;
2017-12-31;18;203.6;6;113.9;925;27.1;21.3;16.9;77.8;5;1.7;
2018-01-31;18;182.7;6.8;169.9;925.5;26.4;21.1;17.4;79;5;1.7;
2018-02-28;18;221.7;5.1;121.3;926.8;26.2;20.5;16.5;75.5;5;1.4;
2018-03-31;18;177.4;6.6;117.7;925.6;25.4;20.1;16.6;80.2;5;1.5;
2018-04-30;18;199.4;5.3;127.4;929.9;25.2;19.9;16.6;78;5;1.6;
2018-05-31;0;163.8;6.1;124.8;930.2;20.2;15.4;12.3;80.1;5;1.6;
2018-06-30;36;141.1;6.4;166.7;930.1;17;11.9;8.6;81.4;7;1.7;
2018-07-31;36;144.5;7.2;187.8;929.7;17.8;12.9;9.5;83.4;5;2.2;
2018-08-31;36;172.2;5.6;173.1;930.7;17.6;12;8.3;79.6;7;2;
2018-09-30;36;158.8;6.3;233;927.4;21.7;16.7;13.3;80.9;7;1.9;
2018-10-31;18;184.3;7.1;237.5;926.9;22.1;16.8;12.9;79.3;5;2.2;
2018-11-30;18;220.3;5.4;204.2;926.4;25.5;19.6;15.1;72.7;5;1.9;
2018-12-31;18;240.2;5.5;200;925.9;26.8;21;16.8;73.2;5;1.6;
2019-01-31;36;178.3;6.8;140.3;926.5;29;23.5;19.7;78.1;7;1.8;
2019-02-28;14;192.4;6.2;133;926.4;26;20.8;17.2;78.6;5;1.2;
2019-03-31;18;193.5;6.3;114.9;928.1;24.5;19.4;16.2;80.3;5;1.6;
2019-04-30;18;154;6.7;187.2;927.3;23.2;18.5;15.5;85.7;5;1.4;
2019-05-31;18;99.1;7.5;214.5;927.9;20;15.9;13.6;88.9;5;1.7;
2019-06-30;36;169.9;5.9;33;930.3;21;16.1;12.9;76;7;2.1;
